code_module,code_presentation,id_student,fold,split
BBB,2013B,273731,3,train
BBB,2013B,273877,1,calib
BBB,2013B,276717,2,train
BBB,2013B,277733,0,test
BBB,2013B,278447,4,train
BBB,2013B,280962,1,calib
BBB,2013B,281564,4,train
BBB,2013B,284076,4,train
BBB,2013B,285633,4,train
BBB,2013B,285912,2,train
BBB,2013B,288380,0,test
BBB,2013B,288990,1,calib
BBB,2013B,290550,3,train
BBB,2013B,291037,3,train
BBB,2013B,291194,0,test
BBB,2013B,291701,2,train
BBB,2013B,292027,1,calib
BBB,2013B,294381,2,train
BBB,2013B,294961,3,train
BBB,2013B,294999,3,train
BBB,2013B,295754,2,train
BBB,2013B,296408,1,calib
BBB,2013B,297484,3,train
BBB,2013B,298322,0,test
BBB,2013B,298476,2,train
BBB,2013B,299561,3,train
BBB,2013B,302550,4,train
BBB,2013B,305945,4,train
BBB,2013B,306886,4,train
BBB,2013B,306984,3,train
BBB,2013B,309175,3,train
BBB,2013B,309709,4,train
BBB,2013B,309734,1,calib
BBB,2013B,311042,3,train
BBB,2013B,312141,0,test
BBB,2013B,313810,2,train
BBB,2013B,315186,2,train
BBB,2013B,316841,2,train
BBB,2013B,318056,2,train
BBB,2013B,318101,4,train
BBB,2013B,319209,1,calib
BBB,2013B,322745,3,train
BBB,2013B,322960,3,train
BBB,2013B,323914,4,train
BBB,2013B,324236,2,train
BBB,2013B,325511,4,train
BBB,2013B,325879,4,train
BBB,2013B,326012,2,train
BBB,2013B,329226,1,calib
BBB,2013B,329321,2,train
BBB,2013B,329800,3,train
BBB,2013B,330376,0,test
BBB,2013B,331354,1,calib
BBB,2013B,331844,1,calib
BBB,2013B,333129,1,calib
BBB,2013B,333837,3,train
BBB,2013B,334291,3,train
BBB,2013B,334794,2,train
BBB,2013B,335421,0,test
BBB,2013B,335600,3,train
BBB,2013B,335910,3,train
BBB,2013B,336165,1,calib
BBB,2013B,338056,4,train
BBB,2013B,338861,0,test
BBB,2013B,338912,2,train
BBB,2013B,339379,3,train
BBB,2013B,339526,4,train
BBB,2013B,339946,2,train
BBB,2013B,340378,2,train
BBB,2013B,340831,1,calib
BBB,2013B,341040,1,calib
BBB,2013B,341229,1,calib
BBB,2013B,341235,2,train
BBB,2013B,341509,0,test
BBB,2013B,349040,2,train
BBB,2013B,349424,0,test
BBB,2013B,350622,3,train
BBB,2013B,350795,0,test
BBB,2013B,351271,0,test
BBB,2013B,351290,3,train
BBB,2013B,351543,4,train
BBB,2013B,352161,4,train
BBB,2013B,352364,2,train
BBB,2013B,353093,3,train
BBB,2013B,353352,1,calib
BBB,2013B,353918,0,test
BBB,2013B,354058,0,test
BBB,2013B,354815,0,test
BBB,2013B,354895,3,train
BBB,2013B,355369,0,test
BBB,2013B,355998,4,train
BBB,2013B,357030,4,train
BBB,2013B,357038,0,test
BBB,2013B,357928,1,calib
BBB,2013B,359170,1,calib
BBB,2013B,360188,2,train
BBB,2013B,360489,4,train
BBB,2013B,360877,2,train
BBB,2013B,361603,3,train
BBB,2013B,362760,1,calib
BBB,2013B,362877,3,train
BBB,2013B,363401,2,train
BBB,2013B,363416,4,train
BBB,2013B,363660,0,test
BBB,2013B,364323,1,calib
BBB,2013B,365439,1,calib
BBB,2013B,365452,2,train
BBB,2013B,365488,3,train
BBB,2013B,365707,4,train
BBB,2013B,366821,1,calib
BBB,2013B,367304,4,train
BBB,2013B,367348,1,calib
BBB,2013B,367609,1,calib
BBB,2013B,368439,3,train
BBB,2013B,369212,3,train
BBB,2013B,370302,2,train
BBB,2013B,370720,0,test
BBB,2013B,371679,2,train
BBB,2013B,372624,0,test
BBB,2013B,374102,0,test
BBB,2013B,374234,2,train
BBB,2013B,375312,2,train
BBB,2013B,376617,0,test
BBB,2013B,377695,0,test
BBB,2013B,377759,2,train
BBB,2013B,377846,4,train
BBB,2013B,377905,3,train
BBB,2013B,378462,1,calib
BBB,2013B,378543,1,calib
BBB,2013B,378721,4,train
BBB,2013B,379402,2,train
BBB,2013B,379405,2,train
BBB,2013B,380151,3,train
BBB,2013B,381640,2,train
BBB,2013B,381722,1,calib
BBB,2013B,383828,2,train
BBB,2013B,384678,1,calib
BBB,2013B,384909,0,test
BBB,2013B,385034,0,test
BBB,2013B,386348,2,train
BBB,2013B,386957,3,train
BBB,2013B,387276,1,calib
BBB,2013B,387702,1,calib
BBB,2013B,388014,2,train
BBB,2013B,388205,1,calib
BBB,2013B,388360,2,train
BBB,2013B,388410,2,train
BBB,2013B,388484,4,train
BBB,2013B,389369,2,train
BBB,2013B,390220,2,train
BBB,2013B,390442,1,calib
BBB,2013B,390461,2,train
BBB,2013B,392213,1,calib
BBB,2013B,392281,3,train
BBB,2013B,392428,4,train
BBB,2013B,392614,4,train
BBB,2013B,393327,0,test
BBB,2013B,394956,2,train
BBB,2013B,395107,1,calib
BBB,2013B,395229,3,train
BBB,2013B,397118,3,train
BBB,2013B,397763,3,train
BBB,2013B,398084,1,calib
BBB,2013B,398949,4,train
BBB,2013B,398965,4,train
BBB,2013B,399108,1,calib
BBB,2013B,399792,4,train
BBB,2013B,400049,2,train
BBB,2013B,400469,1,calib
BBB,2013B,400474,2,train
BBB,2013B,400718,2,train
BBB,2013B,400894,1,calib
BBB,2013B,401339,4,train
BBB,2013B,401349,3,train
BBB,2013B,402660,3,train
BBB,2013B,403093,3,train
BBB,2013B,403191,0,test
BBB,2013B,404022,1,calib
BBB,2013B,404727,0,test
BBB,2013B,405471,2,train
BBB,2013B,405746,4,train
BBB,2013B,405995,1,calib
BBB,2013B,406311,1,calib
BBB,2013B,406416,0,test
BBB,2013B,406974,2,train
BBB,2013B,408112,0,test
BBB,2013B,409662,0,test
BBB,2013B,410739,2,train
BBB,2013B,411197,0,test
BBB,2013B,412407,4,train
BBB,2013B,412654,3,train
BBB,2013B,413984,0,test
BBB,2013B,414958,3,train
BBB,2013B,415548,2,train
BBB,2013B,415716,1,calib
BBB,2013B,415760,3,train
BBB,2013B,416007,2,train
BBB,2013B,416314,1,calib
BBB,2013B,416654,1,calib
BBB,2013B,417462,1,calib
BBB,2013B,418065,0,test
BBB,2013B,418325,2,train
BBB,2013B,420604,3,train
BBB,2013B,421205,1,calib
BBB,2013B,422070,2,train
BBB,2013B,422752,3,train
BBB,2013B,423314,2,train
BBB,2013B,423317,3,train
BBB,2013B,423871,3,train
BBB,2013B,425747,1,calib
BBB,2013B,425808,1,calib
BBB,2013B,425817,3,train
BBB,2013B,425820,4,train
BBB,2013B,426650,0,test
BBB,2013B,426838,1,calib
BBB,2013B,427536,0,test
BBB,2013B,427704,2,train
BBB,2013B,427773,3,train
BBB,2013B,429038,0,test
BBB,2013B,429158,3,train
BBB,2013B,429494,3,train
BBB,2013B,430160,0,test
BBB,2013B,430357,4,train
BBB,2013B,431071,1,calib
BBB,2013B,432004,4,train
BBB,2013B,432232,3,train
BBB,2013B,432319,1,calib
BBB,2013B,432870,2,train
BBB,2013B,433531,3,train
BBB,2013B,433755,1,calib
BBB,2013B,433939,4,train
BBB,2013B,434094,2,train
BBB,2013B,434192,4,train
BBB,2013B,434353,1,calib
BBB,2013B,434646,2,train
BBB,2013B,435245,0,test
BBB,2013B,435803,4,train
BBB,2013B,437562,1,calib
BBB,2013B,437967,0,test
BBB,2013B,438210,0,test
BBB,2013B,438379,0,test
BBB,2013B,438703,1,calib
BBB,2013B,439857,2,train
BBB,2013B,440057,0,test
BBB,2013B,440509,1,calib
BBB,2013B,441000,4,train
BBB,2013B,441181,3,train
BBB,2013B,441255,2,train
BBB,2013B,441423,1,calib
BBB,2013B,442012,4,train
BBB,2013B,442143,3,train
BBB,2013B,442183,4,train
BBB,2013B,442456,4,train
BBB,2013B,442466,0,test
BBB,2013B,443108,4,train
BBB,2013B,443288,3,train
BBB,2013B,443452,1,calib
BBB,2013B,444117,4,train
BBB,2013B,444408,1,calib
BBB,2013B,444784,4,train
BBB,2013B,444926,2,train
BBB,2013B,445065,0,test
BBB,2013B,445125,1,calib
BBB,2013B,445889,3,train
BBB,2013B,446045,0,test
BBB,2013B,446145,1,calib
BBB,2013B,446247,1,calib
BBB,2013B,446357,1,calib
BBB,2013B,446856,4,train
BBB,2013B,447007,1,calib
BBB,2013B,447759,3,train
BBB,2013B,447782,4,train
BBB,2013B,447790,0,test
BBB,2013B,465599,2,train
BBB,2013B,465730,3,train
BBB,2013B,466037,0,test
BBB,2013B,466800,2,train
BBB,2013B,466810,3,train
BBB,2013B,466959,4,train
BBB,2013B,466973,3,train
BBB,2013B,467035,1,calib
BBB,2013B,467292,2,train
BBB,2013B,467756,3,train
BBB,2013B,467835,1,calib
BBB,2013B,468021,2,train
BBB,2013B,468792,1,calib
BBB,2013B,468949,3,train
BBB,2013B,469683,4,train
BBB,2013B,470318,1,calib
BBB,2013B,470653,4,train
BBB,2013B,471219,0,test
BBB,2013B,471525,2,train
BBB,2013B,472182,1,calib
BBB,2013B,472348,2,train
BBB,2013B,472586,1,calib
BBB,2013B,473095,4,train
BBB,2013B,473328,0,test
BBB,2013B,475078,0,test
BBB,2013B,475095,1,calib
BBB,2013B,475460,1,calib
BBB,2013B,475688,0,test
BBB,2013B,475901,3,train
BBB,2013B,476037,4,train
BBB,2013B,476201,0,test
BBB,2013B,476297,2,train
BBB,2013B,476369,3,train
BBB,2013B,476457,3,train
BBB,2013B,476596,1,calib
BBB,2013B,476709,2,train
BBB,2013B,476710,3,train
BBB,2013B,476783,0,test
BBB,2013B,476816,3,train
BBB,2013B,476855,2,train
BBB,2013B,476859,0,test
BBB,2013B,477009,2,train
BBB,2013B,477011,0,test
BBB,2013B,477164,4,train
BBB,2013B,477167,0,test
BBB,2013B,477734,4,train
BBB,2013B,477835,1,calib
BBB,2013B,478317,3,train
BBB,2013B,478444,0,test
BBB,2013B,478718,2,train
BBB,2013B,478792,1,calib
BBB,2013B,478873,4,train
BBB,2013B,479060,3,train
BBB,2013B,479171,1,calib
BBB,2013B,479267,2,train
BBB,2013B,479343,4,train
BBB,2013B,479516,4,train
BBB,2013B,479519,3,train
BBB,2013B,480151,3,train
BBB,2013B,480382,3,train
BBB,2013B,480458,3,train
BBB,2013B,480507,4,train
BBB,2013B,480554,2,train
BBB,2013B,480650,0,test
BBB,2013B,480815,2,train
BBB,2013B,481010,3,train
BBB,2013B,481143,1,calib
BBB,2013B,481580,2,train
BBB,2013B,481607,0,test
BBB,2013B,482467,4,train
BBB,2013B,482710,1,calib
BBB,2013B,482766,4,train
BBB,2013B,482945,3,train
BBB,2013B,483064,1,calib
BBB,2013B,483074,2,train
BBB,2013B,483109,1,calib
BBB,2013B,483243,0,test
BBB,2013B,483309,4,train
BBB,2013B,483371,2,train
BBB,2013B,483411,4,train
BBB,2013B,483479,0,test
BBB,2013B,483952,4,train
BBB,2013B,484039,3,train
BBB,2013B,484135,1,calib
BBB,2013B,484161,2,train
BBB,2013B,484768,0,test
BBB,2013B,484885,0,test
BBB,2013B,484933,2,train
BBB,2013B,485352,4,train
BBB,2013B,485399,1,calib
BBB,2013B,485568,2,train
BBB,2013B,485630,4,train
BBB,2013B,485782,1,calib
BBB,2013B,486099,2,train
BBB,2013B,486214,4,train
BBB,2013B,486282,1,calib
BBB,2013B,486391,3,train
BBB,2013B,486521,1,calib
BBB,2013B,486650,4,train
BBB,2013B,486656,2,train
BBB,2013B,487329,3,train
BBB,2013B,487646,1,calib
BBB,2013B,488185,0,test
BBB,2013B,488364,2,train
BBB,2013B,488425,1,calib
BBB,2013B,488477,2,train
BBB,2013B,488863,2,train
BBB,2013B,488929,4,train
BBB,2013B,489251,3,train
BBB,2013B,490110,0,test
BBB,2013B,490152,1,calib
BBB,2013B,490514,4,train
BBB,2013B,490733,0,test
BBB,2013B,492182,2,train
BBB,2013B,492240,2,train
BBB,2013B,492336,3,train
BBB,2013B,492590,0,test
BBB,2013B,492946,2,train
BBB,2013B,493186,4,train
BBB,2013B,493377,2,train
BBB,2013B,493451,1,calib
BBB,2013B,493515,1,calib
BBB,2013B,493773,3,train
BBB,2013B,493912,2,train
BBB,2013B,493958,3,train
BBB,2013B,494095,4,train
BBB,2013B,494278,2,train
BBB,2013B,494304,0,test
BBB,2013B,494673,3,train
BBB,2013B,494786,2,train
BBB,2013B,494838,2,train
BBB,2013B,494840,4,train
BBB,2013B,494927,2,train
BBB,2013B,495324,3,train
BBB,2013B,495377,0,test
BBB,2013B,495674,0,test
BBB,2013B,495856,0,test
BBB,2013B,495875,3,train
BBB,2013B,495913,3,train
BBB,2013B,496041,0,test
BBB,2013B,496070,4,train
BBB,2013B,496220,4,train
BBB,2013B,496243,4,train
BBB,2013B,496674,1,calib
BBB,2013B,497088,4,train
BBB,2013B,497278,4,train
BBB,2013B,497280,0,test
BBB,2013B,497468,0,test
BBB,2013B,497607,4,train
BBB,2013B,497793,1,calib
BBB,2013B,498065,2,train
BBB,2013B,498131,1,calib
BBB,2013B,498175,2,train
BBB,2013B,498296,4,train
BBB,2013B,498371,3,train
BBB,2013B,498455,1,calib
BBB,2013B,498967,0,test
BBB,2013B,499027,4,train
BBB,2013B,499067,2,train
BBB,2013B,499118,1,calib
BBB,2013B,499380,1,calib
BBB,2013B,499387,4,train
BBB,2013B,499483,0,test
BBB,2013B,499511,1,calib
BBB,2013B,499891,0,test
BBB,2013B,499931,1,calib
BBB,2013B,500507,4,train
BBB,2013B,500585,0,test
BBB,2013B,500659,1,calib
BBB,2013B,500719,4,train
BBB,2013B,500791,3,train
BBB,2013B,500815,0,test
BBB,2013B,500819,1,calib
BBB,2013B,500836,1,calib
BBB,2013B,500958,4,train
BBB,2013B,501008,3,train
BBB,2013B,501432,4,train
BBB,2013B,501550,0,test
BBB,2013B,501879,4,train
BBB,2013B,501955,0,test
BBB,2013B,502088,0,test
BBB,2013B,502131,1,calib
BBB,2013B,502279,3,train
BBB,2013B,502441,0,test
BBB,2013B,502604,3,train
BBB,2013B,502694,2,train
BBB,2013B,502713,0,test
BBB,2013B,502717,4,train
BBB,2013B,502872,4,train
BBB,2013B,503353,1,calib
BBB,2013B,503390,3,train
BBB,2013B,503491,0,test
BBB,2013B,503509,1,calib
BBB,2013B,503878,4,train
BBB,2013B,504014,4,train
BBB,2013B,504021,0,test
BBB,2013B,504028,0,test
BBB,2013B,504102,2,train
BBB,2013B,504689,3,train
BBB,2013B,504936,0,test
BBB,2013B,505123,3,train
BBB,2013B,505376,2,train
BBB,2013B,505417,0,test
BBB,2013B,505499,4,train
BBB,2013B,505592,1,calib
BBB,2013B,505595,2,train
BBB,2013B,505606,3,train
BBB,2013B,505694,1,calib
BBB,2013B,505871,4,train
BBB,2013B,505959,3,train
BBB,2013B,505961,4,train
BBB,2013B,506233,3,train
BBB,2013B,506360,1,calib
BBB,2013B,506650,4,train
BBB,2013B,506753,2,train
BBB,2013B,507184,3,train
BBB,2013B,507221,2,train
BBB,2013B,507303,0,test
BBB,2013B,507320,2,train
BBB,2013B,507359,4,train
BBB,2013B,507485,1,calib
BBB,2013B,507685,1,calib
BBB,2013B,507817,1,calib
BBB,2013B,508103,4,train
BBB,2013B,508452,1,calib
BBB,2013B,508537,1,calib
BBB,2013B,508662,3,train
BBB,2013B,508668,4,train
BBB,2013B,509130,3,train
BBB,2013B,509226,4,train
BBB,2013B,509295,3,train
BBB,2013B,509334,0,test
BBB,2013B,509737,1,calib
BBB,2013B,509768,2,train
BBB,2013B,509797,4,train
BBB,2013B,509901,2,train
BBB,2013B,509926,0,test
BBB,2013B,510141,4,train
BBB,2013B,510492,2,train
BBB,2013B,510556,1,calib
BBB,2013B,510756,2,train
BBB,2013B,510845,1,calib
BBB,2013B,511050,1,calib
BBB,2013B,511067,4,train
BBB,2013B,511306,2,train
BBB,2013B,511459,4,train
BBB,2013B,511474,2,train
BBB,2013B,511515,3,train
BBB,2013B,511524,3,train
BBB,2013B,511527,1,calib
BBB,2013B,511652,3,train
BBB,2013B,511693,3,train
BBB,2013B,512070,4,train
BBB,2013B,512180,2,train
BBB,2013B,512242,2,train
BBB,2013B,512468,0,test
BBB,2013B,512805,2,train
BBB,2013B,512883,2,train
BBB,2013B,512911,3,train
BBB,2013B,512924,4,train
BBB,2013B,512929,0,test
BBB,2013B,512995,4,train
BBB,2013B,513005,1,calib
BBB,2013B,513016,0,test
BBB,2013B,513093,3,train
BBB,2013B,513196,1,calib
BBB,2013B,513210,2,train
BBB,2013B,513315,0,test
BBB,2013B,513368,1,calib
BBB,2013B,513733,3,train
BBB,2013B,513757,1,calib
BBB,2013B,513881,4,train
BBB,2013B,514140,0,test
BBB,2013B,514365,2,train
BBB,2013B,514819,1,calib
BBB,2013B,514951,0,test
BBB,2013B,514981,2,train
BBB,2013B,514987,3,train
BBB,2013B,515035,0,test
BBB,2013B,515105,4,train
BBB,2013B,515130,3,train
BBB,2013B,515174,4,train
BBB,2013B,515311,4,train
BBB,2013B,515474,1,calib
BBB,2013B,515497,4,train
BBB,2013B,515959,4,train
BBB,2013B,516057,2,train
BBB,2013B,516432,3,train
BBB,2013B,516456,2,train
BBB,2013B,516475,4,train
BBB,2013B,516495,4,train
BBB,2013B,516529,3,train
BBB,2013B,516776,3,train
BBB,2013B,516841,2,train
BBB,2013B,517043,2,train
BBB,2013B,517175,0,test
BBB,2013B,517474,3,train
BBB,2013B,517617,4,train
BBB,2013B,517701,0,test
BBB,2013B,517778,3,train
BBB,2013B,517853,2,train
BBB,2013B,517890,3,train
BBB,2013B,518189,3,train
BBB,2013B,518469,3,train
BBB,2013B,518876,3,train
BBB,2013B,518879,0,test
BBB,2013B,518904,4,train
BBB,2013B,518970,0,test
BBB,2013B,519012,1,calib
BBB,2013B,519222,2,train
BBB,2013B,519387,0,test
BBB,2013B,519602,2,train
BBB,2013B,519647,2,train
BBB,2013B,519800,0,test
BBB,2013B,520049,4,train
BBB,2013B,520230,2,train
BBB,2013B,520749,3,train
BBB,2013B,520836,0,test
BBB,2013B,521069,4,train
BBB,2013B,521081,3,train
BBB,2013B,521096,0,test
BBB,2013B,521394,1,calib
BBB,2013B,521430,3,train
BBB,2013B,521496,1,calib
BBB,2013B,521764,0,test
BBB,2013B,521903,2,train
BBB,2013B,522090,0,test
BBB,2013B,522249,1,calib
BBB,2013B,522302,3,train
BBB,2013B,522373,3,train
BBB,2013B,522383,4,train
BBB,2013B,522512,4,train
BBB,2013B,523012,3,train
BBB,2013B,523156,4,train
BBB,2013B,523596,2,train
BBB,2013B,523630,4,train
BBB,2013B,523672,0,test
BBB,2013B,523789,3,train
BBB,2013B,523966,3,train
BBB,2013B,524101,1,calib
BBB,2013B,524171,0,test
BBB,2013B,524452,2,train
BBB,2013B,524496,4,train
BBB,2013B,524598,2,train
BBB,2013B,524769,1,calib
BBB,2013B,524968,4,train
BBB,2013B,525501,2,train
BBB,2013B,525520,3,train
BBB,2013B,525543,4,train
BBB,2013B,525679,4,train
BBB,2013B,525683,4,train
BBB,2013B,525797,4,train
BBB,2013B,525869,3,train
BBB,2013B,525942,4,train
BBB,2013B,526200,2,train
BBB,2013B,526370,3,train
BBB,2013B,526506,3,train
BBB,2013B,527020,2,train
BBB,2013B,527164,2,train
BBB,2013B,527227,3,train
BBB,2013B,527313,4,train
BBB,2013B,527343,1,calib
BBB,2013B,527382,2,train
BBB,2013B,527400,2,train
BBB,2013B,527659,2,train
BBB,2013B,527886,4,train
BBB,2013B,527980,4,train
BBB,2013B,528161,0,test
BBB,2013B,528175,1,calib
BBB,2013B,528220,0,test
BBB,2013B,528250,1,calib
BBB,2013B,528261,3,train
BBB,2013B,528270,4,train
BBB,2013B,528353,1,calib
BBB,2013B,528649,4,train
BBB,2013B,528698,4,train
BBB,2013B,528904,2,train
BBB,2013B,528918,3,train
BBB,2013B,529065,1,calib
BBB,2013B,529118,3,train
BBB,2013B,529174,0,test
BBB,2013B,529212,0,test
BBB,2013B,529383,3,train
BBB,2013B,529446,3,train
BBB,2013B,529452,4,train
BBB,2013B,529502,1,calib
BBB,2013B,529767,4,train
BBB,2013B,530065,2,train
BBB,2013B,530153,4,train
BBB,2013B,530215,2,train
BBB,2013B,530226,3,train
BBB,2013B,530245,0,test
BBB,2013B,530266,1,calib
BBB,2013B,530398,0,test
BBB,2013B,530483,3,train
BBB,2013B,530493,4,train
BBB,2013B,530669,2,train
BBB,2013B,530987,1,calib
BBB,2013B,531000,3,train
BBB,2013B,531027,4,train
BBB,2013B,531205,3,train
BBB,2013B,531235,4,train
BBB,2013B,531427,1,calib
BBB,2013B,531428,4,train
BBB,2013B,531464,2,train
BBB,2013B,531481,3,train
BBB,2013B,531569,0,test
BBB,2013B,531573,2,train
BBB,2013B,531634,3,train
BBB,2013B,531689,2,train
BBB,2013B,532000,4,train
BBB,2013B,532034,2,train
BBB,2013B,532140,3,train
BBB,2013B,532142,2,train
BBB,2013B,532317,2,train
BBB,2013B,532396,4,train
BBB,2013B,532500,1,calib
BBB,2013B,532512,3,train
BBB,2013B,532534,0,test
BBB,2013B,532584,3,train
BBB,2013B,532665,1,calib
BBB,2013B,532668,4,train
BBB,2013B,532710,3,train
BBB,2013B,532742,4,train
BBB,2013B,532839,3,train
BBB,2013B,532886,4,train
BBB,2013B,532928,1,calib
BBB,2013B,532950,2,train
BBB,2013B,533324,3,train
BBB,2013B,533347,2,train
BBB,2013B,533365,2,train
BBB,2013B,533512,3,train
BBB,2013B,533545,1,calib
BBB,2013B,533697,3,train
BBB,2013B,533722,1,calib
BBB,2013B,533737,2,train
BBB,2013B,533839,3,train
BBB,2013B,533846,1,calib
BBB,2013B,533969,4,train
BBB,2013B,533996,1,calib
BBB,2013B,534051,3,train
BBB,2013B,534086,1,calib
BBB,2013B,534151,4,train
BBB,2013B,534217,2,train
BBB,2013B,534343,1,calib
BBB,2013B,534360,3,train
BBB,2013B,534373,4,train
BBB,2013B,534426,0,test
BBB,2013B,534432,4,train
BBB,2013B,534530,0,test
BBB,2013B,534652,2,train
BBB,2013B,534671,4,train
BBB,2013B,534698,2,train
BBB,2013B,534709,1,calib
BBB,2013B,534713,3,train
BBB,2013B,534744,2,train
BBB,2013B,534758,4,train
BBB,2013B,534765,0,test
BBB,2013B,534830,4,train
BBB,2013B,534908,3,train
BBB,2013B,534922,0,test
BBB,2013B,534983,3,train
BBB,2013B,534991,1,calib
BBB,2013B,535012,0,test
BBB,2013B,535140,3,train
BBB,2013B,535145,0,test
BBB,2013B,535152,4,train
BBB,2013B,535155,2,train
BBB,2013B,535269,2,train
BBB,2013B,535272,3,train
BBB,2013B,535278,4,train
BBB,2013B,535303,1,calib
BBB,2013B,535328,2,train
BBB,2013B,535396,1,calib
BBB,2013B,535407,0,test
BBB,2013B,535468,0,test
BBB,2013B,535526,2,train
BBB,2013B,535530,2,train
BBB,2013B,535558,0,test
BBB,2013B,535605,2,train
BBB,2013B,535618,3,train
BBB,2013B,535755,2,train
BBB,2013B,535760,3,train
BBB,2013B,535773,0,test
BBB,2013B,535778,1,calib
BBB,2013B,535800,4,train
BBB,2013B,535807,2,train
BBB,2013B,535820,1,calib
BBB,2013B,536050,2,train
BBB,2013B,536112,4,train
BBB,2013B,536188,2,train
BBB,2013B,536189,3,train
BBB,2013B,536203,0,test
BBB,2013B,536205,1,calib
BBB,2013B,536216,4,train
BBB,2013B,536243,0,test
BBB,2013B,536270,2,train
BBB,2013B,536442,2,train
BBB,2013B,536452,0,test
BBB,2013B,536471,3,train
BBB,2013B,536510,1,calib
BBB,2013B,536519,3,train
BBB,2013B,536520,4,train
BBB,2013B,536551,0,test
BBB,2013B,536670,2,train
BBB,2013B,536722,3,train
BBB,2013B,536726,4,train
BBB,2013B,536856,4,train
BBB,2013B,536900,3,train
BBB,2013B,537162,3,train
BBB,2013B,537193,2,train
BBB,2013B,537255,0,test
BBB,2013B,537259,1,calib
BBB,2013B,537263,2,train
BBB,2013B,537320,2,train
BBB,2013B,537342,1,calib
BBB,2013B,537392,4,train
BBB,2013B,537414,2,train
BBB,2013B,537433,0,test
BBB,2013B,537434,1,calib
BBB,2013B,537464,0,test
BBB,2013B,537473,4,train
BBB,2013B,537488,1,calib
BBB,2013B,537558,3,train
BBB,2013B,537572,0,test
BBB,2013B,537584,4,train
BBB,2013B,537676,2,train
BBB,2013B,537679,4,train
BBB,2013B,537688,0,test
BBB,2013B,537704,0,test
BBB,2013B,537844,0,test
BBB,2013B,537875,4,train
BBB,2013B,537898,1,calib
BBB,2013B,537905,2,train
BBB,2013B,538138,2,train
BBB,2013B,538196,4,train
BBB,2013B,538221,3,train
BBB,2013B,538232,4,train
BBB,2013B,538897,1,calib
BBB,2013B,538942,3,train
BBB,2013B,538987,0,test
BBB,2013B,539041,0,test
BBB,2013B,539056,4,train
BBB,2013B,539232,1,calib
BBB,2013B,539253,4,train
BBB,2013B,539265,4,train
BBB,2013B,539303,3,train
BBB,2013B,539345,2,train
BBB,2013B,539365,0,test
BBB,2013B,539385,2,train
BBB,2013B,539416,3,train
BBB,2013B,539418,0,test
BBB,2013B,539426,3,train
BBB,2013B,539558,4,train
BBB,2013B,539572,2,train
BBB,2013B,539710,3,train
BBB,2013B,539737,3,train
BBB,2013B,539891,2,train
BBB,2013B,539962,3,train
BBB,2013B,540055,3,train
BBB,2013B,540122,4,train
BBB,2013B,540184,1,calib
BBB,2013B,540511,2,train
BBB,2013B,540513,0,test
BBB,2013B,540530,3,train
BBB,2013B,540568,3,train
BBB,2013B,540594,1,calib
BBB,2013B,540607,4,train
BBB,2013B,540614,1,calib
BBB,2013B,540656,1,calib
BBB,2013B,540750,3,train
BBB,2013B,540767,1,calib
BBB,2013B,540780,2,train
BBB,2013B,540787,0,test
BBB,2013B,540826,0,test
BBB,2013B,540918,2,train
BBB,2013B,540953,2,train
BBB,2013B,541013,3,train
BBB,2013B,541048,1,calib
BBB,2013B,541061,2,train
BBB,2013B,541073,3,train
BBB,2013B,541113,1,calib
BBB,2013B,541196,2,train
BBB,2013B,541231,2,train
BBB,2013B,541232,3,train
BBB,2013B,541363,3,train
BBB,2013B,541523,2,train
BBB,2013B,541573,2,train
BBB,2013B,541697,1,calib
BBB,2013B,541706,0,test
BBB,2013B,541709,4,train
BBB,2013B,541727,2,train
BBB,2013B,541763,4,train
BBB,2013B,541764,2,train
BBB,2013B,541794,2,train
BBB,2013B,541803,0,test
BBB,2013B,541808,4,train
BBB,2013B,541822,3,train
BBB,2013B,541832,3,train
BBB,2013B,541838,4,train
BBB,2013B,541884,1,calib
BBB,2013B,541973,4,train
BBB,2013B,541985,0,test
BBB,2013B,542010,3,train
BBB,2013B,542012,0,test
BBB,2013B,542081,4,train
BBB,2013B,542084,2,train
BBB,2013B,542115,3,train
BBB,2013B,542172,1,calib
BBB,2013B,542259,3,train
BBB,2013B,542260,4,train
BBB,2013B,542291,0,test
BBB,2013B,542396,2,train
BBB,2013B,542543,3,train
BBB,2013B,542562,4,train
BBB,2013B,542602,3,train
BBB,2013B,542613,1,calib
BBB,2013B,542622,2,train
BBB,2013B,542663,3,train
BBB,2013B,542687,0,test
BBB,2013B,542692,0,test
BBB,2013B,542745,2,train
BBB,2013B,542748,3,train
BBB,2013B,542760,4,train
BBB,2013B,542991,3,train
BBB,2013B,543124,3,train
BBB,2013B,543140,4,train
BBB,2013B,543165,2,train
BBB,2013B,543180,0,test
BBB,2013B,543199,3,train
BBB,2013B,543351,3,train
BBB,2013B,543356,2,train
